member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_high,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
285620,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
288064,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
288353,46,2021-08-04,0.6,1,1,high,median_full_sample,0.5,0.5
288584,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
289876,46,2021-08-04,0.8690476190476191,1,1,high,median_full_sample,0.5,0.5
290015,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
290046,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
291690,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
294219,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
296228,46,2021-08-04,0.625,1,1,high,median_full_sample,0.5,0.5
297072,46,2021-08-04,0.611111111111111,1,1,high,median_full_sample,0.5,0.5
297235,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
298065,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
299029,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
299913,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
300486,46,2021-08-04,0.35,1,0,baseline,median_full_sample,0.5,0.5
300637,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
301255,46,2021-08-04,0.3375,1,0,baseline,median_full_sample,0.5,0.5
301381,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
301805,46,2021-08-04,0.23214285714285715,1,0,baseline,median_full_sample,0.5,0.5
302952,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
303035,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
304332,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
307454,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
307773,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
308040,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
309431,46,2021-08-04,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
309900,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
310023,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
310642,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
311447,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
311563,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
313620,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
314056,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
314100,46,2021-08-04,0.1625,1,0,baseline,median_full_sample,0.5,0.5
314291,46,2021-08-04,0.3,1,0,baseline,median_full_sample,0.5,0.5
316114,46,2021-08-04,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
317633,46,2021-08-04,0.475,1,0,baseline,median_full_sample,0.5,0.5
317743,46,2021-08-04,0.3125,1,0,baseline,median_full_sample,0.5,0.5
318737,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
321500,46,2021-08-04,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
321782,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
321784,46,2021-08-04,0.8,1,1,high,median_full_sample,0.5,0.5
322494,46,2021-08-04,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
323187,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
325223,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
328181,46,2021-08-04,0.375,1,0,baseline,median_full_sample,0.5,0.5
330016,46,2021-08-04,0.4375,1,0,baseline,median_full_sample,0.5,0.5
332062,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
332439,46,2021-08-04,0.625,1,1,high,median_full_sample,0.5,0.5
333957,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
336722,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
336771,46,2021-08-04,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
338016,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
338396,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
339801,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
339820,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
339954,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
341058,46,2021-08-04,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
341280,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
341752,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
342552,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
343564,46,2021-08-04,0.375,1,0,baseline,median_full_sample,0.5,0.5
346667,46,2021-08-04,0.42976190476190473,1,0,baseline,median_full_sample,0.5,0.5
347399,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
347701,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
348279,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
348825,46,2021-08-04,0.22916666666666666,1,0,baseline,median_full_sample,0.5,0.5
349239,46,2021-08-04,0.14583333333333331,1,0,baseline,median_full_sample,0.5,0.5
350029,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
350309,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
350477,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
350808,46,2021-08-04,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
351813,46,2021-08-04,0.6388888888888888,1,1,high,median_full_sample,0.5,0.5
352620,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
353097,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
354253,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
354323,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
355761,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
356197,46,2021-08-04,0.45416666666666666,1,0,baseline,median_full_sample,0.5,0.5
357477,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
357696,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
358213,46,2021-08-04,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
359019,46,2021-08-04,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
359165,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
361055,46,2021-08-04,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
363321,46,2021-08-04,0.625,1,1,high,median_full_sample,0.5,0.5
365628,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
366032,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
366038,46,2021-08-04,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
366468,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
366921,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
366940,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
366979,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
367015,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
367502,46,2021-08-04,0.5959595959595959,1,1,high,median_full_sample,0.5,0.5
368779,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
370337,46,2021-08-04,0.6166666666666667,1,1,high,median_full_sample,0.5,0.5
372034,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
372521,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
372531,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
372617,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
373141,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
374111,46,2021-08-04,0.7208333333333333,1,1,high,median_full_sample,0.5,0.5
374385,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
374724,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
375714,46,2021-08-04,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
375828,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
376420,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
377086,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
379191,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
379540,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
380604,46,2021-08-04,0.3958333333333333,1,0,baseline,median_full_sample,0.5,0.5
381212,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
381232,46,2021-08-04,0.26666666666666666,1,0,baseline,median_full_sample,0.5,0.5
382462,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
383338,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
383807,46,2021-08-04,0.6888888888888888,1,1,high,median_full_sample,0.5,0.5
383912,46,2021-08-04,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
383937,46,2021-08-04,0.875,1,1,high,median_full_sample,0.5,0.5
384190,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
384890,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
386651,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
386840,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
387093,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
388515,46,2021-08-04,0.1875,1,0,baseline,median_full_sample,0.5,0.5
388886,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
389411,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
389875,46,2021-08-04,0.8125,1,1,high,median_full_sample,0.5,0.5
390235,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
390238,46,2021-08-04,0.4666666666666667,1,0,baseline,median_full_sample,0.5,0.5
390251,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
390302,46,2021-08-04,0.325,1,0,baseline,median_full_sample,0.5,0.5
391933,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
393048,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
397094,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
397174,46,2021-08-04,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
397215,46,2021-08-04,0.2708333333333333,1,0,baseline,median_full_sample,0.5,0.5
398281,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
399234,46,2021-08-04,0.65,1,1,high,median_full_sample,0.5,0.5
400090,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
402570,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
402950,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
403581,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
404176,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
405251,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
405485,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
405742,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
405830,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
406510,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
407888,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
408789,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
409661,46,2021-08-04,0.9166666666666666,1,1,high,median_full_sample,0.5,0.5
410809,46,2021-08-04,0.10714285714285714,1,0,baseline,median_full_sample,0.5,0.5
410888,46,2021-08-04,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
411256,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
412322,46,2021-08-04,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
412873,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
413959,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
414303,46,2021-08-04,0.7472222222222222,1,1,high,median_full_sample,0.5,0.5
414612,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
415120,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
416816,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
417587,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
418621,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
419157,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
419186,46,2021-08-04,0.6458333333333334,1,1,high,median_full_sample,0.5,0.5
420932,46,2021-08-04,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
421688,46,2021-08-04,0.375,1,0,baseline,median_full_sample,0.5,0.5
423457,46,2021-08-04,0.9375,1,1,high,median_full_sample,0.5,0.5
424218,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
425760,46,2021-08-04,0.6333333333333333,1,1,high,median_full_sample,0.5,0.5
425894,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
426887,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
429729,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
430074,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
430922,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
431650,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
434913,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
435055,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
437010,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
437823,46,2021-08-04,0.19999999999999998,1,0,baseline,median_full_sample,0.5,0.5
439055,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
439693,46,2021-08-04,0.475,1,0,baseline,median_full_sample,0.5,0.5
440428,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
441270,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
441650,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
441954,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
442205,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
443027,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
443755,46,2021-08-04,0.5277777777777778,1,1,high,median_full_sample,0.5,0.5
443816,46,2021-08-04,0.2708333333333333,1,0,baseline,median_full_sample,0.5,0.5
444735,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
445022,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
446034,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
446485,46,2021-08-04,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
449006,46,2021-08-04,0.71875,1,1,high,median_full_sample,0.5,0.5
449649,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
451510,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
453451,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
455253,46,2021-08-04,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
455669,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
455892,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
455969,46,2021-08-04,0.3055555555555555,1,0,baseline,median_full_sample,0.5,0.5
457299,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
458839,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
459324,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
459869,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
460040,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
460806,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
460827,46,2021-08-04,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
460829,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
462164,46,2021-08-04,0.375,1,0,baseline,median_full_sample,0.5,0.5
462410,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
464116,46,2021-08-04,0.625,1,1,high,median_full_sample,0.5,0.5
464731,46,2021-08-04,0.38888888888888884,1,0,baseline,median_full_sample,0.5,0.5
465304,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
469831,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
470712,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
471053,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
471239,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
471255,46,2021-08-04,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
474416,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
474627,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
476145,46,2021-08-04,0.65,1,1,high,median_full_sample,0.5,0.5
476193,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
477635,46,2021-08-04,0.375,1,0,baseline,median_full_sample,0.5,0.5
478326,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
478774,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
478946,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
480847,46,2021-08-04,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
483075,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
483429,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
485053,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
485195,46,2021-08-04,0.6,1,1,high,median_full_sample,0.5,0.5
485266,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
485367,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
487103,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
487784,46,2021-08-04,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
487894,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
488913,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
489628,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
489877,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
490198,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
490423,46,2021-08-04,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
491234,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
493355,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
493429,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
494634,46,2021-08-04,0.7083333333333333,1,1,high,median_full_sample,0.5,0.5
495926,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
496157,46,2021-08-04,0.8888888888888888,1,1,high,median_full_sample,0.5,0.5
496554,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
497180,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
497451,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
497674,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
498434,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
498595,46,2021-08-04,0.35892857142857143,1,0,baseline,median_full_sample,0.5,0.5
500986,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
501235,46,2021-08-04,0.29166666666666663,1,0,baseline,median_full_sample,0.5,0.5
502134,46,2021-08-04,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
502976,46,2021-08-04,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
504050,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
505284,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
506946,46,2021-08-04,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
509079,46,2021-08-04,0.75,1,1,high,median_full_sample,0.5,0.5
510386,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
510679,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
510764,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
513798,46,2021-08-04,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
515189,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
515500,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
516171,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
516636,46,2021-08-04,0.125,1,0,baseline,median_full_sample,0.5,0.5
516790,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
517551,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
518034,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
518618,46,2021-08-04,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
519986,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
519987,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
520973,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
522065,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
522731,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
523455,46,2021-08-04,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
523457,46,2021-08-04,0.5055555555555555,1,1,high,median_full_sample,0.5,0.5
523495,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
523845,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
524346,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
526230,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
527917,46,2021-08-04,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
528563,46,2021-08-04,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
528567,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
528685,46,2021-08-04,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
528968,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
529324,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
529567,46,2021-08-04,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
529802,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
529845,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
529935,46,2021-08-04,0.6875,1,1,high,median_full_sample,0.5,0.5
531978,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
532454,46,2021-08-04,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
534213,46,2021-08-04,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
534740,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
534883,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
535583,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
536009,46,2021-08-04,0.25,1,0,baseline,median_full_sample,0.5,0.5
536408,46,2021-08-04,0.4761904761904762,1,0,baseline,median_full_sample,0.5,0.5
537171,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
538475,46,2021-08-04,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
539287,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
541265,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
541345,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
541954,46,2021-08-04,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
542043,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
542137,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
542813,46,2021-08-04,0.5,1,0,baseline,median_full_sample,0.5,0.5
543473,46,2021-08-04,0.0,1,0,baseline,median_full_sample,0.5,0.5
543679,46,2021-08-04,1.0,1,1,high,median_full_sample,0.5,0.5
