event_fe_id,rel_t_history,orders,purchase_days
449958|238|2021-07-24,-11,2,2
449958|238|2021-07-24,-10,3,3
449958|238|2021-07-24,-8,2,2
449958|238|2021-07-24,-7,1,1
449958|238|2021-07-24,-6,1,1
449958|238|2021-07-24,-5,7,6
449958|238|2021-07-24,-3,1,1
449958|238|2021-07-24,-1,3,3
449987|131|2021-08-29,-12,2,1
450008|39|2021-07-25,-5,11,11
450008|39|2021-07-25,-4,9,9
450008|39|2021-07-25,-3,4,4
450008|39|2021-07-25,-2,4,4
450008|39|2021-07-25,-1,1,1
450011|246|2021-07-27,-10,2,1
450011|246|2021-07-27,-9,2,1
450011|246|2021-07-27,-6,2,2
450011|246|2021-07-27,-5,2,2
450011|246|2021-07-27,-4,1,1
450017|182|2021-08-03,-7,1,1
450017|182|2021-08-03,-6,3,3
450017|182|2021-08-03,-5,1,1
450022|131|2021-08-29,-12,2,2
450022|131|2021-08-29,-11,3,2
450022|131|2021-08-29,-2,1,1
450027|19|2021-07-15,-7,3,3
450027|19|2021-07-15,-6,1,1
450027|19|2021-07-15,-2,1,1
450046|3|2021-08-09,-6,2,2
450046|3|2021-08-09,-5,5,5
450046|3|2021-08-09,-4,3,3
450046|3|2021-08-09,-2,1,1
450054|62|2021-08-04,-11,1,1
450054|62|2021-08-04,-6,1,1
450054|62|2021-08-04,-3,1,1
450144|59|2021-08-03,-7,3,2
450209|19|2021-07-15,-9,1,1
450209|19|2021-07-15,-7,1,1
450209|19|2021-07-15,-6,1,1
450209|19|2021-07-15,-4,1,1
450209|19|2021-07-15,-3,1,1
450209|19|2021-07-15,-2,1,1
450249|124|2021-07-22,-12,2,2
450249|124|2021-07-22,-10,1,1
450249|124|2021-07-22,-9,2,2
450249|124|2021-07-22,-2,1,1
450249|124|2021-07-22,-1,2,2
450255|124|2021-07-22,-5,2,1
450255|124|2021-07-22,-4,2,2
450255|124|2021-07-22,-3,1,1
450255|124|2021-07-22,-2,1,1
450255|124|2021-07-22,-1,1,1
450257|124|2021-07-22,-10,3,3
450257|124|2021-07-22,-7,3,2
450257|124|2021-07-22,-6,1,1
450265|124|2021-07-22,-12,6,4
450265|124|2021-07-22,-11,1,1
450265|124|2021-07-22,-10,1,1
450265|124|2021-07-22,-9,2,1
450265|124|2021-07-22,-8,5,4
450265|124|2021-07-22,-7,1,1
450265|124|2021-07-22,-6,1,1
450265|124|2021-07-22,-3,5,3
450265|124|2021-07-22,-2,4,3
450271|59|2021-08-03,-12,1,1
450271|59|2021-08-03,-9,1,1
450271|59|2021-08-03,-4,1,1
450271|59|2021-08-03,-1,1,1
450296|124|2021-07-22,-5,2,2
450296|124|2021-07-22,-4,2,2
450296|124|2021-07-22,-3,1,1
450296|124|2021-07-22,-2,2,2
450312|39|2021-07-25,-8,1,1
450312|39|2021-07-25,-4,2,1
450312|39|2021-07-25,-1,2,2
450313|62|2021-08-04,-10,1,1
450313|62|2021-08-04,-9,1,1
450313|62|2021-08-04,-6,1,1
450313|62|2021-08-04,-2,1,1
450324|62|2021-08-04,-6,1,1
450324|62|2021-08-04,-3,1,1
450325|220|2021-08-03,-3,1,1
450340|121|2021-08-03,-10,1,1
450340|121|2021-08-03,-7,1,1
450340|121|2021-08-03,-6,1,1
450340|121|2021-08-03,-4,1,1
450340|121|2021-08-03,-3,1,1
450341|182|2021-08-03,-7,1,1
450341|182|2021-08-03,-1,2,2
450367|39|2021-07-25,-12,4,3
450367|39|2021-07-25,-11,1,1
450367|39|2021-07-25,-10,2,2
450367|39|2021-07-25,-9,2,1
450367|39|2021-07-25,-8,2,2
450367|39|2021-07-25,-5,2,2
450367|39|2021-07-25,-4,2,2
450367|39|2021-07-25,-3,2,2
450367|39|2021-07-25,-2,8,7
450367|39|2021-07-25,-1,4,4
450368|124|2021-07-22,-10,2,2
450368|124|2021-07-22,-9,4,4
450368|124|2021-07-22,-8,1,1
450368|124|2021-07-22,-4,1,1
450368|124|2021-07-22,-2,1,1
450376|246|2021-07-27,-11,1,1
450376|246|2021-07-27,-10,3,2
450376|246|2021-07-27,-8,1,1
450376|246|2021-07-27,-7,1,1
450376|246|2021-07-27,-6,4,2
450376|246|2021-07-27,-5,6,5
450376|246|2021-07-27,-4,1,1
450376|246|2021-07-27,-3,2,2
450376|246|2021-07-27,-2,5,3
450376|246|2021-07-27,-1,3,3
450422|47|2021-07-30,-6,1,1
450449|133|2021-07-28,-5,5,5
450449|133|2021-07-28,-4,4,4
450481|5|2021-08-18,-12,1,1
450481|5|2021-08-18,-10,1,1
450481|5|2021-08-18,-5,1,1
450481|5|2021-08-18,-1,1,1
450489|44|2021-07-24,-5,1,1
450489|44|2021-07-24,-4,3,3
450489|44|2021-07-24,-2,2,2
450516|59|2021-08-03,-12,2,2
450516|59|2021-08-03,-10,1,1
450516|59|2021-08-03,-7,2,2
450516|59|2021-08-03,-6,1,1
450516|59|2021-08-03,-5,1,1
450516|59|2021-08-03,-4,3,3
450516|59|2021-08-03,-3,7,7
450516|59|2021-08-03,-2,5,5
450516|59|2021-08-03,-1,2,2
450542|182|2021-08-03,-3,1,1
450559|46|2021-08-04,-12,2,2
450559|46|2021-08-04,-8,1,1
450622|3|2021-08-09,-11,2,2
450622|3|2021-08-09,-10,3,3
450622|3|2021-08-09,-5,1,1
450675|59|2021-08-03,-8,1,1
450675|59|2021-08-03,-5,3,3
450675|59|2021-08-03,-4,3,3
450675|59|2021-08-03,-3,2,2
450675|59|2021-08-03,-2,3,3
450675|59|2021-08-03,-1,2,1
450697|131|2021-08-29,-5,1,1
450697|131|2021-08-29,-4,4,3
450697|131|2021-08-29,-3,1,1
450697|131|2021-08-29,-2,1,1
450747|182|2021-08-03,-12,1,1
450782|220|2021-08-03,-11,1,1
450782|220|2021-08-03,-2,1,1
450816|19|2021-07-15,-11,1,1
450816|19|2021-07-15,-10,2,2
450816|19|2021-07-15,-9,3,3
450816|19|2021-07-15,-7,1,1
450816|19|2021-07-15,-6,2,2
450816|19|2021-07-15,-5,2,2
450816|19|2021-07-15,-4,1,1
450816|19|2021-07-15,-3,1,1
450823|19|2021-07-15,-11,1,1
450823|19|2021-07-15,-9,2,2
450846|44|2021-07-24,-12,3,3
450854|5|2021-08-18,-12,2,2
450854|5|2021-08-18,-10,2,2
450854|5|2021-08-18,-9,2,2
450854|5|2021-08-18,-7,2,2
450854|5|2021-08-18,-6,1,1
450854|5|2021-08-18,-5,1,1
450854|5|2021-08-18,-4,1,1
450885|121|2021-08-03,-4,1,1
450885|121|2021-08-03,-3,1,1
450885|121|2021-08-03,-2,1,1
450892|124|2021-07-22,-12,1,1
450892|124|2021-07-22,-11,1,1
450892|124|2021-07-22,-9,1,1
450892|124|2021-07-22,-8,1,1
450892|124|2021-07-22,-6,4,3
450892|124|2021-07-22,-5,2,2
450892|124|2021-07-22,-4,1,1
450892|124|2021-07-22,-2,1,1
450892|124|2021-07-22,-1,1,1
450897|59|2021-08-03,-12,2,2
450897|59|2021-08-03,-7,1,1
450897|59|2021-08-03,-5,1,1
450897|59|2021-08-03,-3,1,1
450897|59|2021-08-03,-2,1,1
450914|59|2021-08-03,-11,1,1
450914|59|2021-08-03,-10,5,4
450914|59|2021-08-03,-8,1,1
450914|59|2021-08-03,-7,2,2
450914|59|2021-08-03,-6,1,1
450914|59|2021-08-03,-5,2,2
450914|59|2021-08-03,-3,2,2
450914|59|2021-08-03,-2,2,2
450914|59|2021-08-03,-1,5,1
450950|19|2021-07-15,-10,1,1
450950|19|2021-07-15,-9,1,1
450950|19|2021-07-15,-8,1,1
450950|19|2021-07-15,-7,1,1
450950|19|2021-07-15,-3,1,1
450950|19|2021-07-15,-2,1,1
450950|19|2021-07-15,-1,1,1
450965|19|2021-07-15,-9,1,1
450965|19|2021-07-15,-5,1,1
450965|19|2021-07-15,-4,1,1
450965|19|2021-07-15,-3,4,4
451000|46|2021-08-04,-12,1,1
451000|46|2021-08-04,-11,1,1
451006|19|2021-07-15,-12,8,8
451006|19|2021-07-15,-11,4,4
451006|19|2021-07-15,-10,2,2
451006|19|2021-07-15,-7,1,1
451006|19|2021-07-15,-6,1,1
451006|19|2021-07-15,-5,1,1
451006|19|2021-07-15,-3,1,1
451006|19|2021-07-15,-1,1,1
451030|8|2021-05-27,-12,2,2
451030|8|2021-05-27,-10,2,2
451030|8|2021-05-27,-9,3,3
451030|8|2021-05-27,-5,2,2
451030|8|2021-05-27,-3,3,3
451030|8|2021-05-27,-1,2,2
451042|39|2021-07-25,-8,1,1
451042|39|2021-07-25,-4,1,1
451042|39|2021-07-25,-3,3,3
451042|39|2021-07-25,-2,3,3
451042|39|2021-07-25,-1,3,3
451043|39|2021-07-25,-7,1,1
451043|39|2021-07-25,-6,4,4
451043|39|2021-07-25,-5,6,3
451043|39|2021-07-25,-2,1,1
451073|47|2021-07-30,-12,1,1
451073|47|2021-07-30,-11,1,1
451073|47|2021-07-30,-10,1,1
451073|47|2021-07-30,-9,1,1
451073|47|2021-07-30,-8,1,1
451073|47|2021-07-30,-7,1,1
451073|47|2021-07-30,-5,3,1
451090|19|2021-07-15,-5,1,1
451090|19|2021-07-15,-4,1,1
451090|19|2021-07-15,-2,1,1
451102|46|2021-08-04,-9,3,3
451102|46|2021-08-04,-8,1,1
451102|46|2021-08-04,-7,2,2
451102|46|2021-08-04,-5,1,1
451102|46|2021-08-04,-3,1,1
451133|121|2021-08-03,-8,1,1
451133|121|2021-08-03,-6,1,1
451133|121|2021-08-03,-5,6,6
451133|121|2021-08-03,-4,2,2
451133|121|2021-08-03,-3,1,1
451133|121|2021-08-03,-1,2,2
451157|19|2021-07-15,-10,3,2
451157|19|2021-07-15,-9,1,1
451157|19|2021-07-15,-8,3,2
451157|19|2021-07-15,-7,1,1
451157|19|2021-07-15,-6,1,1
451157|19|2021-07-15,-5,1,1
451157|19|2021-07-15,-4,4,4
451157|19|2021-07-15,-3,1,1
451157|19|2021-07-15,-2,3,3
451157|19|2021-07-15,-1,1,1
451168|62|2021-08-04,-12,4,3
451168|62|2021-08-04,-11,1,1
451168|62|2021-08-04,-10,1,1
451168|62|2021-08-04,-8,1,1
451168|62|2021-08-04,-7,1,1
451185|62|2021-08-04,-5,2,2
451185|62|2021-08-04,-2,3,3
451268|3|2021-08-09,-9,1,1
451268|3|2021-08-09,-8,3,2
451268|3|2021-08-09,-7,3,3
451268|3|2021-08-09,-6,2,2
451268|3|2021-08-09,-5,1,1
451288|133|2021-07-28,-8,2,1
451288|133|2021-07-28,-5,1,1
451288|133|2021-07-28,-1,3,2
451298|19|2021-07-15,-12,1,1
451352|47|2021-07-30,-7,1,1
451352|47|2021-07-30,-6,2,2
451352|47|2021-07-30,-5,3,3
451352|47|2021-07-30,-3,1,1
451352|47|2021-07-30,-2,3,3
451352|47|2021-07-30,-1,1,1
451449|182|2021-08-03,-1,1,1
451454|220|2021-08-03,-4,1,1
451475|47|2021-07-30,-7,2,2
451475|47|2021-07-30,-6,2,2
451475|47|2021-07-30,-5,3,3
451475|47|2021-07-30,-4,1,1
451475|47|2021-07-30,-2,1,1
451477|46|2021-08-04,-12,1,1
451477|46|2021-08-04,-8,1,1
451477|46|2021-08-04,-6,1,1
451479|19|2021-07-15,-12,1,1
451479|19|2021-07-15,-11,4,4
451479|19|2021-07-15,-10,2,2
451479|19|2021-07-15,-9,4,4
451479|19|2021-07-15,-8,4,4
451479|19|2021-07-15,-7,3,3
451479|19|2021-07-15,-6,6,6
451479|19|2021-07-15,-5,2,2
451479|19|2021-07-15,-4,8,8
451479|19|2021-07-15,-3,3,3
451479|19|2021-07-15,-2,4,4
451479|19|2021-07-15,-1,6,6
451481|39|2021-07-25,-12,2,2
451481|39|2021-07-25,-11,1,1
451481|39|2021-07-25,-10,3,3
451481|39|2021-07-25,-9,1,1
451481|39|2021-07-25,-7,3,3
451481|39|2021-07-25,-6,3,3
451481|39|2021-07-25,-5,2,2
451481|39|2021-07-25,-3,1,1
451481|39|2021-07-25,-2,2,1
451481|39|2021-07-25,-1,1,1
451487|39|2021-07-25,-10,1,1
451494|133|2021-07-28,-12,1,1
451494|133|2021-07-28,-11,2,2
451494|133|2021-07-28,-9,2,1
451494|133|2021-07-28,-4,1,1
451496|62|2021-08-04,-11,3,2
451496|62|2021-08-04,-5,1,1
451496|62|2021-08-04,-4,2,2
451500|44|2021-07-24,-12,2,2
451500|44|2021-07-24,-11,2,2
451500|44|2021-07-24,-9,5,5
451500|44|2021-07-24,-8,4,4
451500|44|2021-07-24,-7,3,3
451500|44|2021-07-24,-6,6,6
451500|44|2021-07-24,-5,4,3
451500|44|2021-07-24,-4,8,8
451500|44|2021-07-24,-3,4,4
451500|44|2021-07-24,-2,6,6
451500|44|2021-07-24,-1,6,6
451505|62|2021-08-04,-3,1,1
451508|39|2021-07-25,-12,1,1
451508|39|2021-07-25,-10,1,1
451508|39|2021-07-25,-9,3,3
451508|39|2021-07-25,-8,1,1
451508|39|2021-07-25,-5,3,3
451508|39|2021-07-25,-4,1,1
451508|39|2021-07-25,-3,1,1
451508|39|2021-07-25,-2,1,1
451508|39|2021-07-25,-1,1,1
451510|46|2021-08-04,-12,1,1
451510|46|2021-08-04,-11,2,2
451510|46|2021-08-04,-10,1,1
451510|46|2021-08-04,-9,1,1
451510|46|2021-08-04,-4,2,2
451510|46|2021-08-04,-3,5,5
451510|46|2021-08-04,-2,5,5
451510|46|2021-08-04,-1,9,9
451516|131|2021-08-29,-12,1,1
451516|131|2021-08-29,-10,1,1
451516|131|2021-08-29,-9,1,1
451516|131|2021-08-29,-7,1,1
451516|131|2021-08-29,-6,1,1
451516|131|2021-08-29,-4,1,1
451517|121|2021-08-03,-12,1,1
451517|121|2021-08-03,-5,1,1
451517|121|2021-08-03,-4,1,1
451517|121|2021-08-03,-1,1,1
451525|62|2021-08-04,-8,1,1
451525|62|2021-08-04,-7,1,1
451525|62|2021-08-04,-6,1,1
451525|62|2021-08-04,-4,1,1
451525|62|2021-08-04,-3,4,4
451525|62|2021-08-04,-2,2,2
451536|238|2021-07-24,-9,3,3
451536|238|2021-07-24,-7,1,1
451536|238|2021-07-24,-4,1,1
451536|238|2021-07-24,-1,1,1
451554|131|2021-08-29,-12,5,5
451554|131|2021-08-29,-4,2,2
451605|47|2021-07-30,-2,1,1
451645|220|2021-08-03,-12,1,1
451645|220|2021-08-03,-11,1,1
451645|220|2021-08-03,-10,1,1
451645|220|2021-08-03,-9,1,1
451645|220|2021-08-03,-8,3,3
451645|220|2021-08-03,-7,1,1
451645|220|2021-08-03,-4,2,2
451645|220|2021-08-03,-3,3,3
451645|220|2021-08-03,-2,1,1
451654|62|2021-08-04,-12,2,2
451654|62|2021-08-04,-5,1,1
451658|62|2021-08-04,-8,1,1
451658|62|2021-08-04,-7,1,1
451658|62|2021-08-04,-3,1,1
451664|121|2021-08-03,-11,1,1
451664|121|2021-08-03,-8,3,3
451664|121|2021-08-03,-7,2,2
451664|121|2021-08-03,-6,3,3
451664|121|2021-08-03,-5,3,3
451664|121|2021-08-03,-4,2,2
451664|121|2021-08-03,-3,2,2
451674|62|2021-08-04,-10,1,1
451674|62|2021-08-04,-6,1,1
451674|62|2021-08-04,-4,1,1
451739|238|2021-07-24,-11,1,1
451741|44|2021-07-24,-9,2,2
451741|44|2021-07-24,-7,1,1
451755|39|2021-07-25,-10,1,1
451770|39|2021-07-25,-8,1,1
451770|39|2021-07-25,-7,1,1
451770|39|2021-07-25,-4,5,3
451770|39|2021-07-25,-3,1,1
451770|39|2021-07-25,-2,1,1
451770|39|2021-07-25,-1,1,1
451796|3|2021-08-09,-9,4,4
451796|3|2021-08-09,-8,1,1
452054|62|2021-08-04,-12,14,11
452054|62|2021-08-04,-11,9,7
452054|62|2021-08-04,-10,7,5
452054|62|2021-08-04,-9,3,2
452054|62|2021-08-04,-6,3,1
452054|62|2021-08-04,-5,2,2
452054|62|2021-08-04,-4,2,2
452054|62|2021-08-04,-3,4,4
452054|62|2021-08-04,-1,6,6
452058|121|2021-08-03,-11,1,1
452058|121|2021-08-03,-10,1,1
452058|121|2021-08-03,-3,1,1
452088|133|2021-07-28,-10,1,1
452088|133|2021-07-28,-6,1,1
452088|133|2021-07-28,-4,1,1
452088|133|2021-07-28,-3,2,2
452088|133|2021-07-28,-2,1,1
452121|59|2021-08-03,-11,1,1
452121|59|2021-08-03,-10,4,2
452121|59|2021-08-03,-9,2,1
452121|59|2021-08-03,-6,4,2
452121|59|2021-08-03,-5,1,1
452124|19|2021-07-15,-9,1,1
452145|121|2021-08-03,-7,1,1
452145|121|2021-08-03,-6,2,1
452145|121|2021-08-03,-5,1,1
452145|121|2021-08-03,-3,2,1
452145|121|2021-08-03,-1,1,1
452195|246|2021-07-27,-12,2,2
452195|246|2021-07-27,-4,1,1
452195|246|2021-07-27,-2,1,1
452206|8|2021-05-27,-8,2,2
452206|8|2021-05-27,-5,3,3
452206|8|2021-05-27,-4,1,1
452206|8|2021-05-27,-1,2,2
452208|121|2021-08-03,-3,1,1
452217|182|2021-08-03,-12,2,2
452217|182|2021-08-03,-8,4,4
452217|182|2021-08-03,-7,1,1
452217|182|2021-08-03,-6,1,1
452217|182|2021-08-03,-5,2,2
452217|182|2021-08-03,-3,3,3
452217|182|2021-08-03,-2,1,1
452222|3|2021-08-09,-10,1,1
452222|3|2021-08-09,-8,1,1
452222|3|2021-08-09,-5,3,3
452222|3|2021-08-09,-4,2,2
452275|182|2021-08-03,-12,1,1
452275|182|2021-08-03,-7,1,1
452275|182|2021-08-03,-6,1,1
452275|182|2021-08-03,-5,1,1
452275|182|2021-08-03,-4,1,1
452275|182|2021-08-03,-3,1,1
452290|39|2021-07-25,-12,3,3
452290|39|2021-07-25,-10,2,2
452290|39|2021-07-25,-9,2,2
452290|39|2021-07-25,-8,3,3
452290|39|2021-07-25,-7,1,1
452290|39|2021-07-25,-6,2,2
452290|39|2021-07-25,-2,2,1
452293|39|2021-07-25,-12,1,1
452293|39|2021-07-25,-11,1,1
452293|39|2021-07-25,-1,3,3
452302|46|2021-08-04,-10,2,2
452302|46|2021-08-04,-9,1,1
452302|46|2021-08-04,-8,1,1
452302|46|2021-08-04,-7,1,1
452302|46|2021-08-04,-6,1,1
452302|46|2021-08-04,-3,1,1
452302|46|2021-08-04,-1,1,1
452331|182|2021-08-03,-3,1,1
452335|39|2021-07-25,-11,1,1
452335|39|2021-07-25,-10,1,1
452335|39|2021-07-25,-9,1,1
452346|62|2021-08-04,-8,1,1
452361|46|2021-08-04,-11,2,2
452361|46|2021-08-04,-10,4,3
452361|46|2021-08-04,-6,1,1
452361|46|2021-08-04,-1,2,2
452383|131|2021-08-29,-8,2,2
452383|131|2021-08-29,-7,3,3
452383|131|2021-08-29,-6,4,4
452383|131|2021-08-29,-5,1,1
452383|131|2021-08-29,-4,1,1
452383|131|2021-08-29,-3,2,2
452434|62|2021-08-04,-8,2,2
452434|62|2021-08-04,-7,2,2
452434|62|2021-08-04,-4,1,1
452454|19|2021-07-15,-10,2,1
452454|19|2021-07-15,-7,1,1
452462|62|2021-08-04,-12,6,5
452462|62|2021-08-04,-11,3,3
452462|62|2021-08-04,-10,3,3
452462|62|2021-08-04,-9,2,2
452462|62|2021-08-04,-8,1,1
452462|62|2021-08-04,-7,1,1
452462|62|2021-08-04,-5,4,3
452462|62|2021-08-04,-4,1,1
452462|62|2021-08-04,-3,1,1
452462|62|2021-08-04,-2,2,2
452462|62|2021-08-04,-1,2,1
452469|8|2021-05-27,-10,2,2
452469|8|2021-05-27,-9,4,3
452673|133|2021-07-28,-12,2,2
452673|133|2021-07-28,-11,1,1
452673|133|2021-07-28,-9,1,1
452673|133|2021-07-28,-8,2,1
452673|133|2021-07-28,-7,1,1
452673|133|2021-07-28,-6,1,1
452673|133|2021-07-28,-1,1,1
452685|39|2021-07-25,-11,3,3
452685|39|2021-07-25,-10,3,2
452685|39|2021-07-25,-9,1,1
452685|39|2021-07-25,-7,1,1
452695|47|2021-07-30,-12,3,3
452695|47|2021-07-30,-11,1,1
452695|47|2021-07-30,-9,1,1
452695|47|2021-07-30,-3,2,2
452695|47|2021-07-30,-2,2,2
452695|47|2021-07-30,-1,1,1
452703|39|2021-07-25,-12,2,2
452703|39|2021-07-25,-11,6,6
452703|39|2021-07-25,-10,10,10
452703|39|2021-07-25,-9,7,7
452703|39|2021-07-25,-8,8,8
452703|39|2021-07-25,-7,5,5
452703|39|2021-07-25,-6,5,5
452703|39|2021-07-25,-5,9,9
452703|39|2021-07-25,-4,5,5
452703|39|2021-07-25,-3,6,5
452703|39|2021-07-25,-2,3,3
452703|39|2021-07-25,-1,2,2
452704|220|2021-08-03,-12,1,1
452704|220|2021-08-03,-11,2,2
452704|220|2021-08-03,-9,2,2
452704|220|2021-08-03,-7,3,3
452704|220|2021-08-03,-6,2,1
452704|220|2021-08-03,-4,4,3
452704|220|2021-08-03,-3,3,3
452704|220|2021-08-03,-2,3,3
452728|47|2021-07-30,-12,1,1
452728|47|2021-07-30,-11,2,2
452728|47|2021-07-30,-10,1,1
452728|47|2021-07-30,-9,1,1
452728|47|2021-07-30,-8,1,1
452728|47|2021-07-30,-7,1,1
452746|19|2021-07-15,-12,2,2
452746|19|2021-07-15,-11,1,1
452746|19|2021-07-15,-10,1,1
452746|19|2021-07-15,-9,1,1
452746|19|2021-07-15,-8,1,1
452746|19|2021-07-15,-1,3,2
452775|62|2021-08-04,-7,3,3
452775|62|2021-08-04,-6,1,1
452775|62|2021-08-04,-5,2,2
452775|62|2021-08-04,-4,1,1
452775|62|2021-08-04,-3,3,3
452775|62|2021-08-04,-2,2,2
452788|133|2021-07-28,-11,1,1
452788|133|2021-07-28,-6,1,1
452788|133|2021-07-28,-5,3,3
452788|133|2021-07-28,-4,1,1
452788|133|2021-07-28,-3,2,2
452788|133|2021-07-28,-2,5,5
452788|133|2021-07-28,-1,15,11
452795|8|2021-05-27,-10,1,1
452795|8|2021-05-27,-9,1,1
452795|8|2021-05-27,-6,1,1
452795|8|2021-05-27,-4,1,1
452795|8|2021-05-27,-1,1,1
452800|44|2021-07-24,-9,6,6
452800|44|2021-07-24,-8,7,6
452800|44|2021-07-24,-7,4,4
452800|44|2021-07-24,-6,8,8
452800|44|2021-07-24,-5,7,7
452800|44|2021-07-24,-4,5,5
452800|44|2021-07-24,-3,4,4
452800|44|2021-07-24,-2,5,5
452800|44|2021-07-24,-1,4,4
452829|62|2021-08-04,-10,6,6
452829|62|2021-08-04,-9,8,6
452829|62|2021-08-04,-8,2,2
452829|62|2021-08-04,-6,1,1
452829|62|2021-08-04,-5,4,4
452829|62|2021-08-04,-4,3,2
452829|62|2021-08-04,-3,3,1
452829|62|2021-08-04,-2,6,6
452893|62|2021-08-04,-4,1,1
452907|246|2021-07-27,-10,1,1
452907|246|2021-07-27,-9,1,1
452907|246|2021-07-27,-8,1,1
452907|246|2021-07-27,-7,1,1
452907|246|2021-07-27,-5,1,1
452907|246|2021-07-27,-4,1,1
452911|39|2021-07-25,-12,3,2
452911|39|2021-07-25,-11,1,1
452911|39|2021-07-25,-10,2,2
452911|39|2021-07-25,-9,9,8
452911|39|2021-07-25,-8,8,8
452911|39|2021-07-25,-7,5,5
452911|39|2021-07-25,-6,5,5
452911|39|2021-07-25,-5,4,4
452911|39|2021-07-25,-4,3,3
452911|39|2021-07-25,-3,5,5
452911|39|2021-07-25,-1,8,8
452956|182|2021-08-03,-8,1,1
452960|121|2021-08-03,-3,1,1
452970|131|2021-08-29,-11,1,1
452970|131|2021-08-29,-10,1,1
452970|131|2021-08-29,-6,1,1
452981|3|2021-08-09,-2,1,1
452986|39|2021-07-25,-12,9,8
452986|39|2021-07-25,-11,10,9
452986|39|2021-07-25,-10,2,2
452986|39|2021-07-25,-9,4,4
452986|39|2021-07-25,-8,5,5
452986|39|2021-07-25,-7,4,4
452986|39|2021-07-25,-6,5,5
452986|39|2021-07-25,-5,3,3
452986|39|2021-07-25,-4,4,4
452986|39|2021-07-25,-3,4,4
452986|39|2021-07-25,-2,3,2
453025|246|2021-07-27,-12,2,1
453025|246|2021-07-27,-10,1,1
453025|246|2021-07-27,-9,1,1
453025|246|2021-07-27,-8,1,1
453025|246|2021-07-27,-5,1,1
453038|246|2021-07-27,-10,1,1
453038|246|2021-07-27,-8,1,1
453038|246|2021-07-27,-4,1,1
453038|246|2021-07-27,-3,2,2
453162|8|2021-05-27,-9,1,1
453162|8|2021-05-27,-8,1,1
453162|8|2021-05-27,-7,2,2
453162|8|2021-05-27,-6,1,1
453162|8|2021-05-27,-5,2,1
453162|8|2021-05-27,-2,1,1
453162|8|2021-05-27,-1,1,1
453188|46|2021-08-04,-12,3,3
453188|46|2021-08-04,-11,2,2
453188|46|2021-08-04,-9,2,2
453188|46|2021-08-04,-8,1,1
453188|46|2021-08-04,-6,1,1
453188|46|2021-08-04,-5,1,1
453188|46|2021-08-04,-3,1,1
453188|46|2021-08-04,-2,1,1
453188|46|2021-08-04,-1,3,3
453210|220|2021-08-03,-8,4,4
453210|220|2021-08-03,-7,1,1
453227|62|2021-08-04,-6,1,1
453227|62|2021-08-04,-5,4,4
453227|62|2021-08-04,-4,1,1
453227|62|2021-08-04,-3,1,1
453320|131|2021-08-29,-9,1,1
453320|131|2021-08-29,-4,2,2
453320|131|2021-08-29,-3,3,3
453320|131|2021-08-29,-1,1,1
453334|133|2021-07-28,-12,3,1
453334|133|2021-07-28,-11,3,3
453334|133|2021-07-28,-10,1,1
453334|133|2021-07-28,-9,3,2
453334|133|2021-07-28,-7,1,1
453356|131|2021-08-29,-7,3,3
453356|131|2021-08-29,-6,1,1
453356|131|2021-08-29,-5,4,4
453356|131|2021-08-29,-4,2,2
453356|131|2021-08-29,-3,2,2
453356|131|2021-08-29,-2,1,1
453356|131|2021-08-29,-1,1,1
453367|121|2021-08-03,-4,1,1
453367|121|2021-08-03,-3,3,3
453367|121|2021-08-03,-2,2,1
453368|59|2021-08-03,-11,3,3
453368|59|2021-08-03,-7,1,1
453368|59|2021-08-03,-4,1,1
453368|59|2021-08-03,-2,1,1
453368|59|2021-08-03,-1,1,1
453370|19|2021-07-15,-8,1,1
453370|19|2021-07-15,-7,5,3
453370|19|2021-07-15,-4,1,1
453370|19|2021-07-15,-1,1,1
453396|62|2021-08-04,-10,1,1
453396|62|2021-08-04,-9,1,1
453396|62|2021-08-04,-8,1,1
453404|133|2021-07-28,-12,3,2
453404|133|2021-07-28,-11,5,4
453404|133|2021-07-28,-9,3,3
453404|133|2021-07-28,-7,1,1
453404|133|2021-07-28,-6,6,4
453404|133|2021-07-28,-5,1,1
453404|133|2021-07-28,-3,2,1
453404|133|2021-07-28,-2,9,7
453404|133|2021-07-28,-1,1,1
453405|220|2021-08-03,-10,1,1
453405|220|2021-08-03,-9,1,1
453405|220|2021-08-03,-8,1,1
453405|220|2021-08-03,-7,1,1
453405|220|2021-08-03,-3,1,1
453425|124|2021-07-22,-8,1,1
453425|124|2021-07-22,-7,4,4
453425|124|2021-07-22,-6,2,1
453425|124|2021-07-22,-3,1,1
453439|47|2021-07-30,-7,3,3
453439|47|2021-07-30,-6,5,5
453439|47|2021-07-30,-5,5,5
453439|47|2021-07-30,-4,7,6
453439|47|2021-07-30,-3,6,6
453439|47|2021-07-30,-2,4,4
453439|47|2021-07-30,-1,1,1
453451|46|2021-08-04,-12,1,1
453451|46|2021-08-04,-9,1,1
453451|46|2021-08-04,-8,1,1
453451|46|2021-08-04,-5,1,1
453451|46|2021-08-04,-4,1,1
453458|5|2021-08-18,-12,3,3
453458|5|2021-08-18,-11,1,1
453458|5|2021-08-18,-10,4,4
453458|5|2021-08-18,-9,1,1
453458|5|2021-08-18,-8,1,1
453458|5|2021-08-18,-6,1,1
453458|5|2021-08-18,-4,1,1
453458|5|2021-08-18,-3,2,2
