member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
523259,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
528958,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
529054,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
537369,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
541213,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
545249,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
555103,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
586827,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
587571,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
587611,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
603915,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
607542,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
610882,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
626881,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
638691,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
645422,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
649310,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
649321,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
660780,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
660954,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
670410,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
679830,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
698992,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
699395,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
702393,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
712195,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
716890,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
737791,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
749635,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
756670,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
764725,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
766043,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
772352,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
786842,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
790579,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
791158,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
793604,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
795437,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
798520,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
801960,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
805550,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
809,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
1246,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
1566,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
1723,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
1873,59,2021-08-03,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
1950,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
2034,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
2307,59,2021-08-03,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
2799,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
2896,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
4584,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
4633,59,2021-08-03,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
4739,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
5059,59,2021-08-03,0.19999999999999998,1,baseline,quartile_tails,0.25,1.0
5145,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
5222,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
5592,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
6237,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
6431,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
6830,59,2021-08-03,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
6857,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
6890,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
6900,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
7238,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
7317,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
8070,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
10392,59,2021-08-03,0.7291666666666666,0,middle,quartile_tails,0.25,1.0
10445,59,2021-08-03,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
13452,59,2021-08-03,0.35416666666666663,0,middle,quartile_tails,0.25,1.0
14759,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
15052,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
15514,59,2021-08-03,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
15683,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
15837,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
16572,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
16649,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
19005,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
19779,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
20528,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
23003,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
25817,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
26124,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
26658,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
27185,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
27375,59,2021-08-03,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
27925,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
28353,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
28866,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
29438,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
29719,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
31163,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
31191,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
32230,59,2021-08-03,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
32506,59,2021-08-03,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
33004,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
33252,59,2021-08-03,0.47916666666666663,0,middle,quartile_tails,0.25,1.0
34130,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
34188,59,2021-08-03,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
34264,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
34878,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
35086,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
36402,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
37700,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
38473,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
40819,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
41166,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
41337,59,2021-08-03,0.375,0,middle,quartile_tails,0.25,1.0
42152,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
42257,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
42375,59,2021-08-03,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
42799,59,2021-08-03,0.27777777777777773,0,middle,quartile_tails,0.25,1.0
42929,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
43505,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
44111,59,2021-08-03,0.30833333333333335,0,middle,quartile_tails,0.25,1.0
44463,59,2021-08-03,0.7999999999999999,0,middle,quartile_tails,0.25,1.0
46483,59,2021-08-03,0.7222222222222223,0,middle,quartile_tails,0.25,1.0
46992,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
47512,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
47669,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
47869,59,2021-08-03,0.2708333333333333,0,middle,quartile_tails,0.25,1.0
47947,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
48158,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
48166,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
49174,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
49280,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
49849,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
49927,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
50596,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
51806,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
51842,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
52142,59,2021-08-03,0.06666666666666667,1,baseline,quartile_tails,0.25,1.0
52389,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
52764,59,2021-08-03,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
53895,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
54174,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
55706,59,2021-08-03,0.8888888888888888,0,middle,quartile_tails,0.25,1.0
57580,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
57956,59,2021-08-03,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
59273,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
59496,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
59864,59,2021-08-03,0.05,1,baseline,quartile_tails,0.25,1.0
60712,59,2021-08-03,0.48333333333333334,0,middle,quartile_tails,0.25,1.0
61162,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
61199,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
62276,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
62800,59,2021-08-03,0.7083333333333334,0,middle,quartile_tails,0.25,1.0
63826,59,2021-08-03,0.24583333333333335,1,baseline,quartile_tails,0.25,1.0
64296,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
65540,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
65775,59,2021-08-03,0.3666666666666667,0,middle,quartile_tails,0.25,1.0
66987,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
67013,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
67172,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
68155,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
70491,59,2021-08-03,0.8166666666666667,0,middle,quartile_tails,0.25,1.0
70713,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
71850,59,2021-08-03,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
73476,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
74305,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
74393,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
74403,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
74423,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
75410,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
75634,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
76273,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
76719,59,2021-08-03,0.4513888888888889,0,middle,quartile_tails,0.25,1.0
76807,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
77456,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
77517,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
78218,59,2021-08-03,0.2,1,baseline,quartile_tails,0.25,1.0
78869,59,2021-08-03,0.375,0,middle,quartile_tails,0.25,1.0
79271,59,2021-08-03,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
79482,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
79853,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
80473,59,2021-08-03,0.75,0,middle,quartile_tails,0.25,1.0
80499,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
82356,59,2021-08-03,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
83078,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
83264,59,2021-08-03,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
83714,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
83808,59,2021-08-03,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
84272,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
84525,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
86804,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
86833,59,2021-08-03,0.75,0,middle,quartile_tails,0.25,1.0
86992,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
87420,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
88254,59,2021-08-03,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
88697,59,2021-08-03,0.0625,1,baseline,quartile_tails,0.25,1.0
89086,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
89239,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
89345,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
89388,59,2021-08-03,0.45,0,middle,quartile_tails,0.25,1.0
89883,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
90083,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
90725,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
92521,59,2021-08-03,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
92833,59,2021-08-03,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
93604,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
96275,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
96961,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
97549,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
97756,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
99535,59,2021-08-03,0.22727272727272727,1,baseline,quartile_tails,0.25,1.0
99725,59,2021-08-03,0.4791666666666667,0,middle,quartile_tails,0.25,1.0
99957,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
100060,59,2021-08-03,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
102215,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
102826,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
104623,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
105755,59,2021-08-03,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
106564,59,2021-08-03,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
106828,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
107296,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
108151,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
108381,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
108524,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
108768,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
109012,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
109388,59,2021-08-03,0.75,0,middle,quartile_tails,0.25,1.0
109653,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
110247,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
110375,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
112028,59,2021-08-03,0.40119047619047615,0,middle,quartile_tails,0.25,1.0
112411,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
113242,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
114097,59,2021-08-03,0.26666666666666666,0,middle,quartile_tails,0.25,1.0
115206,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
115223,59,2021-08-03,0.75,0,middle,quartile_tails,0.25,1.0
116462,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
117721,59,2021-08-03,0.4583333333333333,0,middle,quartile_tails,0.25,1.0
118901,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
119506,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
121266,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
121768,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
122043,59,2021-08-03,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
123378,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
125115,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
125723,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
125813,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
126378,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
126775,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
128390,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
128899,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
129642,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
129968,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
130784,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
131458,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
131594,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
132058,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
132430,59,2021-08-03,0.0625,1,baseline,quartile_tails,0.25,1.0
132526,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
134489,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
134802,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
136020,59,2021-08-03,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
136966,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
137223,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
137344,59,2021-08-03,0.375,0,middle,quartile_tails,0.25,1.0
137706,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
137782,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
138394,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
138952,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
139940,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
142649,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
142744,59,2021-08-03,0.5625,0,middle,quartile_tails,0.25,1.0
142798,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
145342,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
145345,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
145953,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
146054,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
146474,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
146574,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
146780,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
147046,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
147244,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
147931,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
149027,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
149553,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
152340,59,2021-08-03,0.32291666666666663,0,middle,quartile_tails,0.25,1.0
153411,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
153472,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
155294,59,2021-08-03,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
155295,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
155997,59,2021-08-03,0.3,0,middle,quartile_tails,0.25,1.0
155998,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
156591,59,2021-08-03,0.175,1,baseline,quartile_tails,0.25,1.0
156720,59,2021-08-03,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
158452,59,2021-08-03,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
159710,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
159730,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
160570,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
162436,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
163624,59,2021-08-03,0.4375,0,middle,quartile_tails,0.25,1.0
163658,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
164949,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
166559,59,2021-08-03,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
166782,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
167070,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
167423,59,2021-08-03,0.9444444444444445,0,middle,quartile_tails,0.25,1.0
167584,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
167613,59,2021-08-03,0.75,0,middle,quartile_tails,0.25,1.0
168167,59,2021-08-03,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
169893,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
171116,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
171816,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
173245,59,2021-08-03,0.6309523809523809,0,middle,quartile_tails,0.25,1.0
173692,59,2021-08-03,0.2,1,baseline,quartile_tails,0.25,1.0
174105,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
174316,59,2021-08-03,0.3958333333333333,0,middle,quartile_tails,0.25,1.0
176090,59,2021-08-03,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
176243,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
176807,59,2021-08-03,0.875,0,middle,quartile_tails,0.25,1.0
178141,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
178653,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
179229,59,2021-08-03,0.0625,1,baseline,quartile_tails,0.25,1.0
179495,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
179778,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
181106,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
181529,59,2021-08-03,0.5,0,middle,quartile_tails,0.25,1.0
181601,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
183493,59,2021-08-03,0.2833333333333333,0,middle,quartile_tails,0.25,1.0
184205,59,2021-08-03,0.125,1,baseline,quartile_tails,0.25,1.0
184693,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
185628,59,2021-08-03,0.38888888888888884,0,middle,quartile_tails,0.25,1.0
186222,59,2021-08-03,0.375,0,middle,quartile_tails,0.25,1.0
186497,59,2021-08-03,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
186566,59,2021-08-03,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
187782,59,2021-08-03,0.6944444444444443,0,middle,quartile_tails,0.25,1.0
187979,59,2021-08-03,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
189010,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
190546,59,2021-08-03,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
191170,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
191653,59,2021-08-03,0.6321428571428571,0,middle,quartile_tails,0.25,1.0
191955,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
192342,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
193188,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
193650,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
194969,59,2021-08-03,0.375,0,middle,quartile_tails,0.25,1.0
195838,59,2021-08-03,0.25,1,baseline,quartile_tails,0.25,1.0
196060,59,2021-08-03,0.21875,1,baseline,quartile_tails,0.25,1.0
196101,59,2021-08-03,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
196696,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
196894,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
198847,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
199050,59,2021-08-03,0.3055555555555555,0,middle,quartile_tails,0.25,1.0
199767,59,2021-08-03,0.625,0,middle,quartile_tails,0.25,1.0
199838,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
200588,59,2021-08-03,1.0,1,high,quartile_tails,0.25,1.0
200706,59,2021-08-03,0.5428571428571428,0,middle,quartile_tails,0.25,1.0
201211,59,2021-08-03,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
201308,59,2021-08-03,0.0,1,baseline,quartile_tails,0.25,1.0
201761,59,2021-08-03,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
