member_id,dept_id,closure_start,closure_end,closure_duration_days,group,is_treated,score_time,displacement_prob_t0_ex_ante,predicted_displaced_t0_ex_ante
656521,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0446866,0
660265,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.9979522,1
661467,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0593524,0
662437,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.04354796,0
663631,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.18450797,0
664086,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.97613055,1
667898,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.33682042,0
668285,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.7347809,1
668611,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.008889002,0
673274,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.027961155,0
673621,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.76606005,1
674341,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.8367343,1
679935,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0075103855,0
681023,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.03235814,0
681886,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.16443984,0
684112,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.88443094,1
686448,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.013492201,0
691229,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.93028575,1
694650,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.044541642,0
699613,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.07102524,0
704382,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.061321165,0
705331,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.09657783,0
705808,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.06562746,0
705950,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.10389292,0
708791,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.13578372,0
710611,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.17331642,0
711500,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.24171051,0
718595,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0116173895,0
720420,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.13187964,0
723269,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.01410893,0
723339,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.31449878,0
723737,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.47582552,0
724040,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.98140657,1
733211,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.96564364,1
735023,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.03707183,0
735220,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.14483275,0
738541,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.06938755,0
739257,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0060013365,0
740969,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.06267705,0
742399,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.031871147,0
751444,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.6325762,1
752755,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.7233076,1
752756,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.051573977,0
754608,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.25540954,0
759485,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.25049135,0
759517,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.41225165,0
760018,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.03547078,0
763817,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.40543872,0
765840,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.008043423,0
769314,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.33446655,0
769863,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.5786967,1
771056,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.015630387,0
773817,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.024249807,0
778537,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.45800126,0
780220,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.37691173,0
781494,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.9669298,1
781819,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.039097186,0
783416,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.05475878,0
784190,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.35861418,0
784685,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.06975509,0
786489,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.019916745,0
789746,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.8707985,1
791023,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.8678906,1
791127,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.08029526,0
793399,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.026684145,0
794398,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.4647667,0
797073,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0063552335,0
797694,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.36589357,0
802200,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0105422735,0
805121,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.08946841,0
805264,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.40087548,0
805824,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0024814445,0
806238,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.0015438433,0
806500,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.023164963,0
807855,225,2021-02-09,2021-02-18,10,treatment,1,t0_ex_ante,0.57697576,1
5,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.12910241,0
227,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.23359227,0
866,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.201694,0
1100,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.85227317,1
2081,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.67074245,1
2097,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.36601046,0
2185,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2806048,0
2206,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5138184,1
2298,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15024427,0
3239,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.059912138,0
3256,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3034201,0
3918,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.30845448,0
4027,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.39955044,0
4723,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.007184684,0
5395,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7767216,1
5561,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.049782176,0
5717,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.76436406,1
5778,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3406752,0
6212,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.05987482,0
6336,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15305352,0
7281,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.99860865,1
8373,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.018701866,0
8427,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.041264337,0
8449,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3537519,0
8528,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.38918915,0
8606,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.005399658,0
9265,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.007857918,0
9925,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.025391731,0
10166,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.68799853,1
10194,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.18819596,0
10251,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.67242783,1
10349,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.72410244,1
11790,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.022264913,0
12334,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.019113373,0
12391,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.40821955,0
12400,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0128503665,0
12817,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.16355884,0
12919,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0028291566,0
12928,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.88235813,1
13487,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.013477738,0
14196,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.39509133,0
14615,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.48888013,0
14810,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.40483388,0
14894,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.008406098,0
15706,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6371631,1
15825,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2023183,0
16131,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.011836895,0
16488,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7094836,1
16611,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.025610033,0
17269,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2065802,0
17312,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.51828015,1
18616,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2966246,0
19087,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.56592745,1
19201,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.022344196,0
19767,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3455631,0
19782,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.006889259,0
19849,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2833516,0
19916,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0167869,0
19961,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.33665666,0
20599,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.345116,0
20616,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.01575833,0
20829,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.82230896,1
21089,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2235826,0
21946,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.21825245,0
22034,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.07719415,0
22417,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9991279,1
22529,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22069848,0
22778,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.094871834,0
22852,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.014423071,0
23609,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.027374947,0
24200,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3310801,0
24215,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0025772122,0
24600,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.08170149,0
24695,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22786568,0
25884,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.01160808,0
26319,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.12368524,0
27130,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.033093866,0
27305,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9860065,1
27339,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.123415835,0
28349,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.02454861,0
28784,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9677852,1
29011,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7818934,1
29025,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.953236,1
29713,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.52582,1
31068,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.43229118,0
31075,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6772063,1
31250,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.06443632,0
31524,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.081508204,0
31573,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.038164653,0
31726,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.002453944,0
31766,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2687129,0
31833,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.12152821,0
32473,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6885914,1
32707,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.92439455,1
32807,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.78300905,1
33024,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.27420467,0
33431,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22204147,0
34116,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.4955304,0
34814,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.13535817,0
35387,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.029834045,0
35551,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.35096392,0
35565,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.019442156,0
36147,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.06058328,0
36662,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.09284836,0
36691,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5337608,1
36729,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.025163474,0
37294,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0151360445,0
38200,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.18558271,0
38243,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.19596575,0
38358,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.014476683,0
39228,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9712359,1
39306,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.043379202,0
39333,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.0042971508,0
39770,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.007112108,0
40135,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6583403,1
40566,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9970497,1
41045,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.021760775,0
42878,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.30753848,0
44385,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.74467456,1
44517,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5573767,1
44793,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.93656904,1
45419,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.027266465,0
46191,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7667175,1
46316,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.25515154,0
48214,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.039419077,0
48569,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.016501442,0
49220,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.44718933,0
50187,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.8642,1
50976,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.089103475,0
51175,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.11664275,0
51686,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.4576318,0
52381,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5290178,1
52482,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.54609823,1
52509,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.943989,1
52857,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.40276217,0
54226,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.01902633,0
54968,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.08753889,0
55132,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.08737141,0
55277,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.67278266,1
56065,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.46413237,0
56089,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.35309684,0
56141,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.01565416,0
56644,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.40272817,0
56887,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.008174085,0
56953,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.93237096,1
57362,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.39316168,0
57564,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3134049,0
57582,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9048127,1
58742,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.004167524,0
58822,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.82500154,1
58864,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.043907437,0
59910,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.037916344,0
60575,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.013571416,0
60961,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.81714046,1
62326,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.65397215,1
62382,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.020374654,0
62574,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.42561278,0
63220,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7069721,1
63465,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5579157,1
63693,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.48890576,0
65505,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.011714884,0
66469,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.042149648,0
66844,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.40731534,0
67350,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.027855912,0
67562,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.05259982,0
67975,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3405404,0
68132,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.03260268,0
68899,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.001119198,0
69802,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.008250295,0
69922,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.10751899,0
70573,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.11470198,0
73719,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3303964,0
73920,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.04565327,0
74336,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.21226759,0
75205,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7360537,1
75764,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.3549916,0
77080,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.10297564,0
77276,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.4183236,0
77516,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.8780661,1
78882,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.044648796,0
79269,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15607628,0
79474,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.045281634,0
79896,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.31345904,0
80240,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.03294368,0
80896,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22859176,0
82976,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.56636137,1
83602,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.02833961,0
83920,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2224009,0
84081,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.030077862,0
84213,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.09641905,0
84903,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.007620031,0
85580,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.86224514,1
85652,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15684946,0
85848,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.062787496,0
86418,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.059988476,0
86439,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.2061543,0
87985,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.07712291,0
88712,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.17360939,0
89861,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5131255,1
90139,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.027786095,0
90821,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.14660728,0
91088,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.14343302,0
92168,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5525734,1
92196,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9244474,1
93076,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.14636174,0
93237,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.008550569,0
93910,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15563235,0
93922,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.42117557,0
94059,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.15581308,0
94462,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.7851457,1
95167,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.99473035,1
95567,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22663622,0
95673,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.048008222,0
95799,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.024461102,0
96697,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.050175216,0
99187,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.36999232,0
100918,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.24593386,0
101228,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.066973194,0
101599,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.23228206,0
102010,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.09883362,0
102031,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.069177024,0
102959,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.743983,1
104528,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.5677298,1
104571,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.9947925,1
104692,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.17338483,0
104922,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.24947296,0
105284,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6517139,1
105632,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.86748344,1
106021,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.014057209,0
106298,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.08056187,0
106550,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.39821208,0
107261,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.6179894,1
107262,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.26197273,0
107675,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.12590349,0
107859,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.28727296,0
107990,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.22183557,0
109875,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.029604493,0
110366,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.04317185,0
111581,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.05764896,0
111628,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.002543326,0
112274,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.8849795,1
112767,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.64661056,1
112986,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.42088836,0
113103,225,2021-02-09,2021-02-18,10,control,0,t0_ex_ante,0.060554765,0
